EBITDA_TO_Interest_Expense,Retained_Earnings_TO_Debt,EBIT_TO_Interest Expense,Debt_TO_EBITDA,Debt_TO_Capital,Asset_TO_Size,log10_Asset Size,EBITDA_Margin,Default_Flag
13.57854821,0.655349091,10.74106176,1.167956595,1.084617664,69047000,7.839144814,0.195797532,0
11.08604039,0.706614932,8.694468832,1.265462897,1.089081243,66118000,7.820319708,0.198363077,0
9.960560911,0.665616642,7.516213848,1.480422349,0.794794275,68725000,7.837114749,0.163238631,0
12.01798202,0.368345263,9.452547453,1.962676642,1.443832936,82288000,7.915336507,0.151200935,0
5.794979079,0.418906144,1.444909344,5.346570397,1.199708376,76228000,7.882114525,0.089105726,0
21.73123262,3.815643836,16.30305839,1.55663596,0.262078968,180720000,8.257006218,1.450003092,0
5.822955524,2.466859649,2.466857963,2.808850342,0.405373691,209608000,8.321407854,0.561806152,0
10.06985075,1.951807018,6.470746269,1.689689927,0.495096804,178714000,8.252158575,0.792938909,0
5.241331484,1.956421053,1.006380028,3.016671077,0.498535007,175615000,8.244561608,0.691466003,0
,,,0,0,1667000,6.2219356,0.276885043,0
8.557142857,0.939086294,,1.973288815,1.064864865,3533000,6.548143637,0.121624365,0
,,,0,0,8861000,6.947482737,-4.833333333,0
221,746.5384615,139.6666667,0.019607843,0.001339516,10587000,7.024772913,0.287885367,0
2.370617696,0.368920301,1.120200334,7.572535211,0.398746616,38365000,7.583935203,0.360497588,0
0.998877161,1.902054054,0.198742421,2.079586331,0.196415679,58516000,7.767274631,0.565184244,0
2.253743262,0.904439359,1.502894789,1.935512446,0.44354675,72748000,7.861821058,1.148306378,0
0.933537051,1.029635417,0.082696715,3.927986907,0.389697376,74549000,7.872441822,0.547000895,0
33.41666667,0.640745115,33.41666667,3.463551487,0.674860822,840010,5.924284456,0.217254423,0
37.30649427,0.802033828,37.30649427,1.755210549,0.54927911,882842,5.945882986,0.320373282,0
38.43517139,1.740939688,38.43517139,0.64004136,0.274962428,1038758,6.016514382,0.427150197,0
26.15264581,0.914075376,26.15264581,1.320857431,0.653472161,1660864,6.220334072,0.423461985,0
19.90354445,0.508515519,19.90354445,1.800709406,0.936372354,4290187,6.632476223,0.601420415,0
14.2765607,0.594064498,14.2765607,1.838119926,0.94679175,5452353,6.736583965,0.554173963,0
1.001921367,0.211201324,1.001921367,2.5660885,1.682413749,5070338,6.705036911,0.374042579,0
11.66107389,0.382003455,6.087717254,2.266059049,0.964203543,3779533,6.577438142,0.410817774,0
2.527777778,0.049497848,2.527777778,7.659340659,3.467661692,1796000,6.254306332,0.54491018,0
1.462962963,0.083931133,1.462962963,8.82278481,1.580498866,2276000,6.357172258,0.473053892,0
4.846066488,0.035468481,1.051311171,2.138924988,0.574641132,354607000,8.549747304,0.499850915,1
,,,0,0,25220,4.401745082,-9.866666667,0
-2.090850928,-0.137166667,-2.171891661,-12.23990208,1.479873717,215898000,8.334248619,-2.247077699,0
-6.304777595,-0.199967565,-6.889071938,-13.42696629,1.64162336,279960000,8.447095985,-3.279348757,0
0.294139674,-0.222740541,-0.943643512,117.7593889,1.323158128,341639000,8.533567442,0.089946181,0
136.75,863,136.1666667,0.000609385,0.000710227,3646000,6.561816664,0.287088873,0
15.64516129,,15.64516129,0,0,2513000,6.400192489,1.632996633,0
7.507362784,0.110210432,5.800535475,2.17778174,4.447560087,16082000,7.206340058,1.017970594,0
2.255673222,0.087691297,0.376701967,7.143527834,4.563410454,14044000,7.147490821,0.309721645,0
9.543478261,1.1875,,1.348519362,0.842105263,1295000,6.112269768,0.332575758,0
12.73333333,0.451830443,7.544444444,0.905759162,2.213219616,1694000,6.228913406,0.491845494,0
-2.93258427,-0.409746589,-10.62921348,-9.827586207,-2.440532826,1583000,6.199480915,-0.07712766,0
-13.2739726,0.586453744,-24.60273973,-3.748194014,1.705164319,6412000,6.806993514,-0.724756918,0
4.520467836,0.886229508,0.380116959,3.945666235,1.128375879,5841000,6.766487206,0.462320574,0
4.17173275,0.029059698,1.701673217,4.154304204,2.641137032,1636966,6.214039659,0.737122162,0
4.486626334,0.063887089,1.45480301,2.071100314,4.463258363,1869997,6.27184091,0.718126681,0
-2.987885427,-0.501618537,-5.426498899,-3.504691761,21.13906901,1306301,6.116043259,-0.647530139,0
3.639285637,-0.592723653,1.457775911,2.283421732,1.591033954,1542728,6.188289362,0.677175802,0
,,,0,0,13955000,7.144729841,-192.6808511,0
-298.3548387,0,-516.3225806,-0.540598984,0.208263912,42717000,7.630600745,-3.70256205,0
8.692946058,3.09125641,-3.59253112,3.723150358,0.323493061,181349000,8.258515165,0.393737784,0
43.22916667,,40.56770833,0,0,35000,4.544068044,0.857881137,0
,,,0,0,15000,4.176091259,1,0
-2.490566038,-0.368823529,-11.28301887,-12.87878788,-3.294573643,3006000,6.477988976,-0.366666667,0
18.25,0.072205737,17.3125,1.154109589,13.84931507,1528000,6.184123354,0.237655996,1
-115.5714286,,-116.7142857,,,509000,5.706717782,-404.5,0
7.846153846,,6.769230769,,,913000,5.960470778,0.108626198,0
57.375,,50.375,,,588000,5.769377326,0.204226919,0
,,,,,7674000,6.885021795,0.265767935,0
,,,0,0,8802000,6.944581364,0.231418664,0
-64,,,0,0,6527000,6.814713613,-0.225310358,0
4.125,0.052631579,4.125,3.454545455,13.57142857,613000,5.787460475,0.877659574,0
3.137931034,0.038681948,3.137931034,7.67032967,17.8974359,737000,5.867467488,0.85046729,0
57.48034934,1.04,,0.22791157,0.961538462,9011000,6.95477299,1.15363716,0
57.54285714,3.899047619,32.75238095,0.173783515,0.256472887,12343000,7.091420729,0.784522496,0
113.1,15.06924101,,0.041500884,0.066360343,13785000,7.13940677,1.13789851,0
329.48,,239.36,0,0,15982000,7.203631126,0.752100073,0
1.282852092,-1.328006007,-0.555686506,4.282498852,-0.853754579,55291,4.742654445,0.133419133,0
3.732242226,-0.024205097,1.973322422,3.766488335,-138.9822006,144611000,8.160201329,0.510464934,0
-4.203684024,-0.390659421,-4.203684024,-1.147552035,0.165631823,268264000,8.428562396,-0.41077208,0
-8.828614009,-3.9548,-36.36587183,-1.266036462,0.06469756,302006000,8.480015571,-0.174314761,0
-1.383270911,-3.2780164,-16.20973783,-10.40117329,0.106288102,304950000,8.484228638,-0.040635945,0
-5.286021505,-0.336454545,-6.956989247,-4.475183076,1.154370868,25371000,7.404337585,-0.379965992,0
7.393684211,-0.040297619,5.376842105,2.391799544,0.92191187,38047000,7.580320418,0.491842308,0
0.754661433,-0.212560647,-2.206084396,24.12223667,1.24354763,36302000,7.559930552,0.076969272,0
7.380699006,-0.112366541,-7.681152766,1.994130197,-8.899446359,622853000,8.794385561,0.758444493,1
-1.695431472,,-2.07106599,,,824000,5.915927212,-0.835,0
-5.086419753,,-5.086419753,,,2762000,6.441223674,-1.18277512,0
3.370242215,,2.596885813,,,4842000,6.685024785,0.373752878,0
1.544857768,,1.544857768,,,5351000,6.728434951,0.100170261,0
2.209756098,,-0.209756098,,,3071000,6.487279816,0.210013908,0
48.34360656,0.877018072,,0.675492377,0.747018675,341194,5.533001385,0.770627434,0
126.1367624,2.431835821,,0.211790069,0.312419855,546729,5.737772111,0.748605613,0
183.0212465,8.799,,0.090290193,0.097255181,760784,5.88126137,0.761996403,0
407.3021834,12.27625,,0.085770465,0.073612903,1064520,6.027153825,0.797013002,0
21.84387534,0.995090489,,1.030927975,0.656808739,2609685,6.416588089,0.830075231,0
12.68492314,1.201658918,4.469463562,0.830023452,0.568697344,2822334,6.450608408,0.708283464,0
-5.407622081,0.306617552,-14.34197515,-2.236760189,1.1414561,2056186,6.313062398,-0.240222802,0
2.121435753,0.022368889,-4.60503968,4.537433829,1.253656498,1326833,6.122816264,0.162316938,0
,23.72413793,,1.611111111,0.042151163,741000,5.869818208,0.035785288,0
13.23255814,-0.002132196,8.093023256,0.824253076,-469,468000,5.670245853,0.258166969,0
10.61338028,5.473243243,6.695070423,0.736513835,0.182707027,120534000,8.081109569,0.572693418,0
45.57927591,3.360899225,32.97378277,0.441671917,0.297539418,199966000,8.300956159,0.784582984,0
3.510093212,,2.431291817,,,650203,5.813048969,0.451945661,0
4.132021448,,2.943411942,,,869905,5.939471827,0.437554783,0
3.627881737,,2.436564371,,,1476452,6.169219332,0.432171804,0
-5.444444444,11.798,-5.583333333,-5.102040816,0.084760129,12820000,7.107888025,-0.389662028,0
5.230923695,1.46016,4.044176707,4.798464491,0.684856454,30786000,7.488353265,0.661167513,0
25.75892464,0.092283817,18.49184663,2.800297706,3.378868267,298882,5.475499761,0.457228016,0
4.520222336,-0.021137104,2.934615666,2.897322223,41.31725888,302558,5.480808641,0.353393562,0
3.230269495,0.020494613,1.811579055,3.37731013,2.79711112,893193,5.950945311,0.621634413,0
0.838126923,-0.089886056,-0.989054313,13.79211654,2.829382497,1265485,6.102257002,0.13991125,0
8.495994375,-0.576182613,-6.029399249,1.714372822,-5.824202653,864254000,8.936641398,0.928669224,0
2.361897326,-0.720677842,-0.505416748,7.180051653,-3.983065514,739543000,8.868963431,0.303624359,0
3.488565489,0.036999374,2.361746362,3.809296782,0.850226124,29524000,7.470175197,0.468715084,1
6.942992874,0.03660112,5.695961995,4.767020185,0.235133311,74312000,7.87105895,0.54635514,1
11.61363636,-1.806666667,,0.587084149,0.245700246,2609000,6.416474079,0.278019587,0
15.16666667,-0.82,,0.732600733,0.278745645,3400000,6.531478917,0.245945946,0
-2.182692308,-2.155555556,,-1.982378855,0.567465322,3732000,6.571941635,-0.146168706,0
2.741721854,-1.401333333,,1.811594203,0.465549348,5142000,6.711132072,0.195467422,0
9.834688347,,,0,0,9277000,6.967407557,1.004150526,0
9.126865672,,,0,0,6436000,6.808616035,0.40617735,0
-1.435294118,,,0,0,6422000,6.807670301,-0.0503924,0
9.299457177,0.146852459,1.63977684,1.97814314,0.543500051,441499000,8.644929724,0.592222009,1
5.973979683,0.226980007,2.520584566,1.947986277,0.532756489,420174000,8.623429175,0.805556223,1
27.52,0.292,,0.726744186,3.424657534,739000,5.868644438,0.45026178,0
13.4,-0.385185185,,1.439232409,-2.596153846,924000,5.965671971,0.274108708,0
11.04166667,-0.38337469,,1.520754717,-2.608414239,988000,5.994756945,0.260570305,0
32.78571429,1.135761589,,0.328976035,0.880466472,717000,5.855519156,0.519230769,0
13.71875,-0.06,10.875,0.455580866,-16.66666667,749000,5.874481818,0.272840273,0
139.6428571,,139.6428571,0,0,2405000,6.381115081,0.448703236,0
15570,,14822.5,0,0,29540000,7.470410491,0.837997847,0
960.8333333,,914.1666667,0,0,30805000,7.488621213,0.714374226,0
46.45343137,3.552554745,43.68137255,0.505988498,0.281487569,45604000,7.659002937,0.607390078,0
70.85340314,5.082832149,67.89267016,0.270302224,0.196740709,45311000,7.656203647,0.697595299,0
29.88062327,2.483712149,19.58155315,0.465519997,0.283361449,735854000,8.866791655,0.614991103,0
6.017821782,-0.605909091,3.742574257,2.895689372,2.567843595,14760000,7.169086357,0.376206982,0
3.04587156,,-0.825688073,,,6096,3.785044958,0.259780908,0
13.10322581,,8.367741935,,,6860,3.836324116,0.729525862,0
5.518181818,,1.381818182,,,13184000,7.120047194,0.394796748,0
3.018761726,,0.746716698,,,16225000,7.210184705,0.372798888,0
8.906374502,,5.334661355,,,27162000,7.433961745,0.608133841,0
12.75368421,0.393081426,7.932631579,1.550841862,0.687070352,29736000,7.473282548,0.659266514,0
13.46904315,0.810841262,9.452157598,1.11268979,0.537478132,30273000,7.481055461,0.67586142,0
16.33016627,0.970193741,10.52969121,1.3664,0.538585025,35063000,7.544849072,0.649933825,0
,,,,,41456000,7.617587396,,0
6.197940452,-0.169280907,,2.418309483,0.958761971,789988,5.897620494,0.521185356,0
7.258475447,0.556147153,,1.642794463,0.428561934,992706,5.996820647,0.313284692,0
14.79691846,0.765926847,,1.450667058,0.525998348,1505069,6.177556411,0.477443312,0
14.97980912,0.955491903,,1.475952077,0.471250629,2139837,6.330380693,0.486476025,0
13.76075251,1.093845925,,1.618719416,0.488993704,2771077,6.442648594,0.438986029,0
28.02261014,3.427282925,,0.364015655,0.180700387,3589674,6.555055009,0.671207641,0
-1.5761965,0.814787626,,-17.47449805,0.662382868,4269978,6.630425637,-0.084940764,0
0,-7.852929127,,,256.9473684,11576000,7.063558518,0,0
-2.947257384,-2.317122302,,-12.43736578,0.709241571,74723000,7.8734543,-0.022468838,0
0.916622411,-0.37924707,,11.31411742,1.383798658,299633000,8.476589643,0.045989262,0
-0.476956287,-0.755481029,,-18.08372935,0.416444752,354321000,8.549396893,-0.012354722,0
2.466742955,-0.65298089,,5.27376051,0.405028903,439716000,8.643172269,0.036336015,0
12.37783075,0.993061156,,2.865671642,1.003202427,191546,5.282273087,0.118014716,0
6.419367065,1.790485243,,1.273298893,0.149248102,458683,5.661512644,0.117747043,0
2.310518221,0.085191857,,27.85800241,0.998704864,2388384,6.378104153,0.100599626,0
1.678149934,0.091488345,,5.514589075,0.489025553,3630566,6.559974336,0.290284773,0
5.622695151,-0.571838021,,2.87329198,2.993387699,3655058,6.562894273,0.699507706,0
4.538106236,3.653780695,4.2147806,4.186259542,0.273689114,38537000,7.585877903,0.621835443,1
63.5,2.171383648,63.5,0.333858268,0.460535844,2420000,6.383815366,0.341336678,0
23.92857143,1.933848797,19.02597403,0.947625509,0.51710351,10711000,7.029830019,0.583161893,0
25.12359551,1.984926787,25.12359551,1.038461538,0.503796919,7319000,6.864451747,0.257990077,0
106.1515152,7.115589354,76.81818182,0.375392521,0.140536497,11031000,7.042614885,0.61370007,0
4.489903879,0.074263714,,3.422299144,0.603756962,3122505,6.494503142,0.284493996,0
4.988827907,0.24558237,,2.88842062,0.525257017,3645546,6.561762583,0.285742669,0
4.579798571,0.114144278,,3.671895246,0.841843758,3189072,6.503664324,0.400942936,0
3.047515951,0.173010514,,5.129680482,0.733489067,5695548,6.755535516,0.318170999,0
-11.73881078,-0.266693459,,-1.853543837,1.634619155,5282798,6.722864005,-0.895674563,0
-7.768941873,-0.817060291,,-1.592292388,1.874064313,3684690,6.566400956,-1.652824173,0
27.57053292,2.038760787,22.51410658,0.803752132,0.367736566,42746000,7.630895481,0.136246747,0
21.33555556,2.440124417,16.49555556,0.736694094,0.330375076,42686000,7.63028546,0.124376563,0
13.30020284,2.189153118,7.979716024,1.256977276,0.376175262,47052000,7.672578088,0.122629512,0
16.08118812,2.440065475,10.72079208,0.97795838,0.340041103,48123000,7.682352694,0.118288811,0
12.83006536,0.743325828,,1.583800306,0.738655263,9857000,6.993744757,0.557828929,0
17.45,0.99739206,,1.098694683,0.588405797,12885000,7.110084423,0.686407343,0
11.568,0.781329114,,2.185338866,0.795869538,18922000,7.276967038,0.52457827,0
7.278008299,0.550882181,,3.409064994,0.689398743,38254000,7.582676854,0.455880442,0
7.036259542,0.793077143,,2.844317874,0.605275309,36255000,7.559367909,0.406774051,0
6.085390382,0.384486486,2.092612909,2.779363601,1.506293866,448468000,8.65173146,0.55688768,0
7.981819802,0.441848649,4.049282595,2.065562056,0.856913906,486121000,8.686744383,0.599230589,0
2.413793103,0.441176471,1,2.914285714,2.241758242,295000,5.469822016,0.057803468,0
9,0.545945946,2.571428571,2.936507937,1.81372549,287000,5.457881897,0.037388724,0
2.8,0.467005076,-0.8,14.07142857,2.11827957,290000,5.462397998,0.008526188,0
9.744357136,11.10613695,2.460707277,3.513096417,0.090040309,50473572,7.703064041,0.145915593,0
74.9659,5.995678055,58.8659,0.968625957,0.166786807,30479385,7.4840062,0.397927043,0
1.189662814,5.144298592,-21.25847757,41.72160412,0.19438996,25460425,7.405865649,0.02364142,0
4.84,,3.92,,,1755000,6.244277121,0.142185664,0
4.283333333,,3.016666667,,,2785000,6.4448252,0.103712672,0
2.368421053,,0.684210526,,,4682000,6.670431409,0.058032424,0
3.398963731,,1.766839378,,,9405000,6.9733588,0.067344215,0
-0.413533835,,-2.590225564,,,13932000,7.144013466,-0.009917951,0
2.368421053,,-0.427631579,,,18279000,7.261952433,0.03528374,0
-3.641921397,,-5.714701601,,,17113000,7.23332615,-0.147072655,0
-1.721470019,,-3.185686654,,,7624000,6.882182888,-0.184341342,0
-0.021126761,,-4.633802817,,,6031000,6.780389328,-0.000848176,0
1.647058824,,-0.563467492,,,5157000,6.712397131,0.136445242,0
1.741648107,,0.322939866,,,5482,3.738939031,0.185001183,0
21.11538462,,12.92307692,,,2095000,6.321184027,0.625997719,0
16.63636364,,5.75,,,2570000,6.409933123,0.643233743,0
3.118489583,,3.118489583,,,22771000,7.357382103,0.248831169,0
3.104243542,,3.104243542,,,27497000,7.439285314,0.28315382,0
5.013959391,0.390239874,3.822969543,3.065173374,2.496238277,35796000,7.553834499,0.47864801,0
4.189985272,0.355672393,3.266568483,3.559929701,4.328205128,53496000,7.72832131,0.529425448,0
3.274489796,0.353805793,2.347193878,4.335618573,5.879767565,76517000,7.883757934,0.507612607,0
4.007563902,0.298096021,2.531820553,5.144484217,4.269471751,123744000,8.09252415,0.435367789,0
0.795097423,0.205677469,-3.677561282,61.96047431,7.079118497,114280000,8.057970232,0.064252336,0
14.47246892,,11.64476021,,,44389000,7.647275361,0.429214844,0
20.49760192,,16.23141487,,,60747000,7.783524835,0.366798266,0
32.52917981,,27.79179811,,,100764000,8.003305399,0.598797962,0
,,,,,28310000,7.451939869,-0.079358388,0
115.7327824,,114.4738292,,,107017,5.029452772,0.458475205,0
29.78648649,,26.10540541,,,101226,5.005292076,0.093582297,0
13.36616454,,6.528223804,,,402000,5.604226053,0.594075796,0
8.707703559,,5.900130018,,,549896,5.740280561,0.666847136,0
9.2362702,,7.122221534,,,672138,5.827458449,0.677772427,0
8.371627094,,6.227801697,,,1123400,6.05053442,0.657850221,0
8.25185729,0.449910798,5.62114227,2.395545465,1.231185795,1705705,6.231903923,0.614481199,0
6.155055769,,2.003291278,,,448468,5.65173146,0.548647613,0
9.780756238,,4.937997167,,,536285,5.72939565,0.510769301,0
11.99545913,,8.190022704,,,1092206,6.038304558,0.674427428,0
8.383422523,0.319989037,5.664002854,2.494750072,0.881236083,2235196,6.349315612,0.614886105,0
,,,,,154232,5.18817449,0.196046035,0
,,,,,169302,5.228662089,0.419967892,0
,,,,,174618,5.24208901,0.394890108,0
,,,,,208023,5.318111355,0.470975986,0
65.54846336,,56.83451537,,,235566,5.372112608,0.56257355,0
13.7351577,,12.41465677,,,255598,5.407557451,1.168257851,0
9.173366834,,7.59798995,,,255173,5.40683472,0.852838122,0
4.742842536,,3.416666667,,,265101,5.423411366,0.353584632,0
4.853951317,,2.893297766,,,261906,5.418145448,0.327550515,0
18.06914585,,14.7030796,,,263591,5.420930578,0.560953171,0
21.00257954,,15.4961307,,,275293,5.439795169,0.367391141,0
-1.217770035,-0.031931464,,-14.69527897,4.996108949,27484000,7.43907994,-0.119334187,1
6.12962963,2.516407599,,1.749244713,0.402083333,3096000,6.490800952,0.19345412,0
-4.357142857,1.44279661,,-3.095081967,0.708177044,3341000,6.523876476,-0.218481375,0
2.291457286,0.266381156,,5.120614035,1.565013405,5899000,6.770778396,0.169139466,0
7.098591549,0.818844985,,1.087962963,0.624762628,7666000,6.884568815,0.366901238,0
4.573333333,0.372420735,,3.862001944,1.252047889,10961000,7.039850178,0.282847719,0
11.5257732,,9.75257732,,,1829000,6.262213705,0.43182696,0
12.39423077,,10.86538462,,,2622000,6.418632687,0.461841634,0
,,,,,1844000,6.265760917,0.145833333,0
,,,,,1882000,6.274619619,0.300248139,0
1.722222222,,1.722222222,,,3025000,6.480725379,0.071428571,0
0.072072072,,-1.387387387,,,3148000,6.498034724,0.015122873,0
,,,,,12950000,7.112269768,-0.163530619,0
5.356435644,,-9.910891089,,,14535000,7.162415036,0.12425356,0
17.41477273,,7.886363636,,,14699000,7.16728779,0.371515152,0
53.22764228,,30.4796748,,,17836000,7.251297464,0.531844029,0
170.84375,,91.03125,,,17773000,7.249760741,0.408686552,0
,,,,,14185000,7.15182934,4.369699647,0
,,,,,15247000,7.1831844,0.053494827,0
,,,,,20699000,7.315949365,1.052238806,0
,,,0,0,21062000,7.323499608,0.470515591,0
,,,,,25324000,7.403532305,,0
,,,,,22921000,7.360233561,-0.198614047,0
-376,,-911.25,,,19878000,7.298372686,-0.193964405,0
,,,,,82000,4.913813852,0.278787879,0
,,,,,20000,4.301029996,0.415254237,0
,,,,,26000,4.414973348,0.653284672,0
4,,3.166666667,,,100000,5,0.111111111,0
2.6,,1.4,,,80000,4.903089987,0.054393305,0
5,,4,,,122000,5.086359831,0.13986014,0
51.5,,44.5,,,114000,5.056904851,0.429166667,0
4.338235294,,-1.102941176,,,2304000,6.362482475,0.205288796,0
4.98245614,,-3.122807018,,,2325000,6.366422957,0.168246445,0
4.630136986,,0.205479452,,,2623000,6.418798291,0.137064071,0
0.276190476,,-2.219047619,,,4072000,6.609807769,0.008895706,0
,,,,,7327000,6.864926192,,0
,,,,,9039000,6.956120386,,0
,,,,,12319000,7.090575455,,0
